ticker,entry_date,exit_date,holding_days,pnl_pct,pnl_dollars,R,MaxFavorableR,MaxAdverseR,regime
XRP,2025-04-07,2025-04-10,3,0.0011151738691635386,111.51738691635386,0.22,0.49,-0.35,BEAR
ZEN,2025-03-26,2025-04-10,15,-0.021321121294121722,-2132.112129412172,-4.26,0.0,-5.59,BULL
ADA,2025-04-25,2025-04-28,3,-0.0015346621869278248,-153.4662186927825,-0.31,0.0,-0.36,BULL
CHZ,2025-04-25,2025-04-28,3,0.00019162005418053244,19.162005418053244,0.04,0.37,-0.7,BULL
RUNE,2025-04-25,2025-04-28,3,0.002253614204794384,225.36142047943838,0.45,0.45,-0.79,BULL
VET,2025-04-25,2025-04-28,3,0.00139818036280115,139.818036280115,0.28,0.28,-0.51,BULL
DOT,2025-04-28,2025-05-01,3,-0.0011007801935237066,-110.07801935237066,-0.22,0.0,-0.62,BULL
LPT,2025-04-28,2025-05-01,3,-0.0023000451207502355,-230.00451207502354,-0.46,0.0,-0.7,BULL
RENDER,2025-04-28,2025-05-01,3,0.0027860124286735494,278.6012428673549,0.56,0.56,-0.04,BULL
ROSE,2025-04-25,2025-05-01,6,0.007285472244886591,728.5472244886591,1.46,2.41,0.0,BULL
STORJ,2025-04-28,2025-05-01,3,-0.0020886065261135787,-208.86065261135786,-0.42,0.0,-0.42,BULL
TON,2025-04-28,2025-05-01,3,0.20290689861177863,20290.689861177863,40.58,64.04,0.0,BULL
XLM,2025-04-28,2025-05-01,3,-0.002492178316294891,-249.21783162948913,-0.5,0.0,-0.63,BULL
ATOM,2025-04-25,2025-05-04,9,-0.012560717592918715,-1256.0717592918716,-2.51,0.25,-2.51,BULL
AVAX,2025-05-01,2025-05-04,3,-0.00566073429733994,-566.073429733994,-1.13,0.0,-1.13,BULL
BTC,2025-04-28,2025-05-04,6,-0.0005306876713232522,-53.06876713232521,-0.11,0.31,-0.12,BULL
DUSK,2025-04-28,2025-05-04,6,-0.010770580920515267,-1077.0580920515267,-2.15,0.0,-2.15,BULL
ETC,2025-05-01,2025-05-04,3,-0.003441588554145617,-344.15885541456174,-0.69,0.23,-0.69,BULL
HBAR,2025-05-01,2025-05-04,3,-0.0036880445300781096,-368.80445300781093,-0.74,0.05,-0.74,BULL
NEAR,2025-05-01,2025-05-04,3,-0.0056834276391040505,-568.3427639104051,-1.14,0.0,-1.14,BULL
TIA,2025-05-01,2025-05-04,3,-0.006546622688899214,-654.6622688899214,-1.31,0.0,-1.31,BULL
YGG,2025-04-25,2025-05-04,9,-0.011436007201914577,-1143.6007201914576,-2.29,0.68,-2.29,BULL
DASH,2025-05-04,2025-05-07,3,-0.0014153549816813692,-141.5354981681369,-0.28,0.0,-0.44,BULL
FIL,2025-05-04,2025-05-07,3,-0.0012074752419198543,-120.74752419198543,-0.24,0.0,-0.24,BULL
GAS,2025-05-04,2025-05-07,3,-0.0009067448444014523,-90.67448444014524,-0.18,0.18,-0.34,BULL
ICP,2025-05-04,2025-05-07,3,0.0006974414040328381,69.74414040328381,0.14,0.14,0.0,BULL
INJ,2025-05-01,2025-05-07,6,-0.00399070991226008,-399.070991226008,-0.8,0.13,-1.24,BULL
JTO,2025-05-04,2025-05-07,3,0.0018562513623174163,185.62513623174164,0.37,0.37,-0.15,BULL
LINK,2025-05-01,2025-05-07,6,-0.004386737822359644,-438.6737822359644,-0.88,0.0,-1.05,BULL
LPT,2025-05-04,2025-05-07,3,-0.0008521759064415187,-85.21759064415187,-0.17,0.0,-0.29,BULL
LTC,2025-05-04,2025-05-07,3,0.003286255127149159,328.6255127149159,0.66,1.0,-0.25,BULL
ONDO,2025-05-04,2025-05-07,3,0.0010315456257911232,103.15456257911232,0.21,0.21,0.0,BULL
SNX,2025-04-25,2025-05-07,12,-0.01956783699187681,-1956.7836991876811,-3.91,0.33,-4.13,BULL
SOL,2025-05-01,2025-05-07,6,-0.001591716587299116,-159.1716587299116,-0.32,0.0,-0.61,BULL
XRP,2025-05-04,2025-05-07,3,-0.0009974778792410475,-99.74778792410474,-0.2,0.0,-0.2,BULL
AR,2025-05-01,2025-05-10,9,0.011325317617734858,1132.5317617734859,2.27,2.27,-1.23,BULL
BTC,2025-05-07,2025-05-10,3,0.025454200646024855,2545.4200646024856,5.09,5.09,0.0,BULL
ETH,2025-04-28,2025-05-10,12,0.027393656815580748,2739.365681558075,5.48,5.48,-0.04,BULL
BNB,2025-05-10,2025-05-13,3,0.00020570199760395526,20.570199760395525,0.04,0.04,-0.28,BULL
DUSK,2025-05-10,2025-05-13,3,0.003068751262434547,306.8751262434547,0.61,0.61,-0.16,BULL
HBAR,2025-05-10,2025-05-13,3,-0.0008658519439049059,-86.58519439049059,-0.17,0.0,-0.78,BULL
ONDO,2025-05-10,2025-05-13,3,-0.00338136413254432,-338.136413254432,-0.68,0.0,-0.87,BULL
ROSE,2025-05-10,2025-05-13,3,0.0033812319250338886,338.12319250338885,0.68,0.68,-0.65,BULL
SOL,2025-05-10,2025-05-13,3,0.0023252246989472754,232.52246989472755,0.47,0.47,-0.35,BULL
STORJ,2025-05-10,2025-05-13,3,0.0011614994971446049,116.14994971446049,0.23,0.23,-0.2,BULL
TIA,2025-05-10,2025-05-13,3,-0.0006271638505032035,-62.71638505032035,-0.13,0.0,-0.73,BULL
UMA,2025-05-10,2025-05-13,3,0.0009427005729072233,94.27005729072232,0.19,0.19,-0.32,BULL
XLM,2025-05-10,2025-05-13,3,-0.0012893596151039243,-128.93596151039242,-0.26,0.0,-0.64,BULL
YGG,2025-05-10,2025-05-13,3,0.000917904336354369,91.7904336354369,0.18,0.18,-0.7,BULL
CHZ,2025-05-10,2025-05-16,6,-0.008228264459478685,-822.8264459478685,-1.65,0.11,-1.65,BULL
DOT,2025-05-13,2025-05-16,3,-0.005654484293900089,-565.4484293900089,-1.13,0.0,-1.13,BULL
ENA,2025-05-13,2025-05-16,3,-0.01192881905822032,-1192.881905822032,-2.39,0.0,-2.82,BULL
ETC,2025-05-13,2025-05-16,3,-0.0066990526208760195,-669.905262087602,-1.34,0.0,-1.34,BULL
ETH,2025-05-13,2025-05-16,3,-0.0038963294750000168,-389.6329475000017,-0.78,0.0,-0.78,BULL
FIL,2025-05-13,2025-05-16,3,-0.007295976026713471,-729.5976026713471,-1.46,0.0,-1.46,BULL
ICP,2025-05-10,2025-05-16,6,-0.006785849995469722,-678.5849995469722,-1.36,0.15,-1.36,BULL
JTO,2025-05-13,2025-05-16,3,-0.007361880770705899,-736.1880770705899,-1.47,0.0,-1.47,BULL
NEAR,2025-05-13,2025-05-16,3,-0.009217109572195563,-921.7109572195562,-1.84,0.0,-1.84,BULL
RENDER,2025-05-10,2025-05-16,6,-0.010665827058288144,-1066.5827058288144,-2.13,0.0,-2.13,BULL
RUNE,2025-05-13,2025-05-16,3,-0.010236440792276931,-1023.644079227693,-2.05,0.0,-2.05,BULL
XRP,2025-05-10,2025-05-16,6,-0.002445291065999227,-244.5291065999227,-0.49,0.59,-0.57,BULL
ADA,2025-05-16,2025-05-19,3,-0.0014759732239286792,-147.5973223928679,-0.3,0.02,-0.31,BULL
AR,2025-05-13,2025-05-19,6,-0.01242112757590804,-1242.112757590804,-2.48,0.0,-2.78,BULL
BNB,2025-05-16,2025-05-19,3,0.000350907215400495,35.0907215400495,0.07,0.12,-0.13,BULL
DUSK,2025-05-16,2025-05-19,3,0.00025868834846645293,25.868834846645292,0.05,0.36,-0.21,BULL
FET,2025-05-16,2025-05-19,3,-0.0024940471829707355,-249.40471829707354,-0.5,0.28,-0.5,BULL
HBAR,2025-05-16,2025-05-19,3,-0.0005122486822004392,-51.22486822004392,-0.1,0.13,-0.3,BULL
INJ,2025-05-13,2025-05-19,6,-0.00970913406273407,-970.913406273407,-1.94,0.0,-2.19,BULL
LPT,2025-05-16,2025-05-19,3,-0.0026541427335224728,-265.4142733522473,-0.53,0.33,-0.53,BULL
SNX,2025-05-16,2025-05-19,3,0.0007501409219615104,75.01409219615104,0.15,0.64,0.0,BULL
WIF,2025-05-16,2025-05-19,3,-0.0006311661763739301,-63.116617637393006,-0.13,0.83,-1.0,BULL
XLM,2025-05-16,2025-05-19,3,-0.0015309414302256779,-153.09414302256778,-0.31,0.0,-0.32,BULL
ZEN,2025-05-13,2025-05-19,6,-0.009617356560559268,-961.7356560559268,-1.92,0.0,-2.15,BULL
ARB,2025-05-19,2025-05-22,3,0.0,0.0,0.0,0.0,0.0,BULL
AVAX,2025-05-19,2025-05-22,3,0.008402370968872648,840.2370968872648,1.68,1.68,0.0,BULL
BTC,2025-05-16,2025-05-22,6,0.0050775225307968935,507.75225307968935,1.02,1.02,-0.04,BULL
CAKE,2025-05-19,2025-05-22,3,0.007792835251310647,779.2835251310647,1.56,1.56,0.0,BULL
ETC,2025-05-19,2025-05-22,3,0.0041527370919385645,415.27370919385646,0.83,0.83,-0.09,BULL
FIL,2025-05-19,2025-05-22,3,0.004823053979237691,482.3053979237691,0.96,0.96,0.0,BULL
ICP,2025-05-19,2025-05-22,3,0.005726086197536473,572.6086197536473,1.15,1.15,0.0,BULL
LINK,2025-05-19,2025-05-22,3,0.003828821113586526,382.8821113586526,0.77,0.77,-0.09,BULL
NEAR,2025-05-19,2025-05-22,3,0.006686165842585345,668.6165842585345,1.34,1.34,0.0,BULL
TON,2025-05-19,2025-05-22,3,-0.03812983131368517,-3812.983131368517,-7.63,0.27,-7.63,BULL
ZEC,2025-05-19,2025-05-22,3,0.012263104320340694,1226.3104320340694,2.45,2.45,0.0,BULL
CHZ,2025-05-19,2025-05-25,6,-0.00011880072306635485,-11.880072306635485,-0.02,0.97,-0.08,BULL
FET,2025-05-22,2025-05-25,3,-0.003077371751029812,-307.7371751029812,-0.62,0.0,-0.66,BULL
HBAR,2025-05-22,2025-05-25,3,-0.0073190919087562974,-731.9091908756297,-1.46,0.0,-1.46,BULL
SEI,2025-05-22,2025-05-25,3,-0.008124738229449199,-812.4738229449199,-1.62,0.0,-1.62,BULL
SOL,2025-05-22,2025-05-25,3,-0.0018858408929257017,-188.58408929257016,-0.38,0.0,-0.56,BULL
STORJ,2025-05-16,2025-05-25,9,-0.002931119973761124,-293.1119973761124,-0.59,0.49,-0.64,BULL
VET,2025-05-22,2025-05-25,3,-0.008894028948601163,-889.4028948601162,-1.78,0.0,-1.78,BULL
WLD,2025-05-22,2025-05-25,3,-0.005656395403645028,-565.6395403645027,-1.13,0.0,-1.91,BULL
YGG,2025-05-16,2025-05-25,9,-0.002674920360165284,-267.4920360165284,-0.53,0.85,-0.66,BULL
ADA,2025-05-22,2025-05-28,6,-0.006952831225901887,-695.2831225901887,-1.39,0.0,-1.4,BULL
AR,2025-05-25,2025-05-28,3,0.00046682414885739116,46.682414885739114,0.09,0.13,-0.32,BULL
ATOM,2025-05-25,2025-05-28,3,0.0005687681005901429,56.87681005901429,0.11,0.11,-0.1,BULL
AXS,2025-05-25,2025-05-28,3,0.0005817089498220024,58.17089498220024,0.12,0.12,-0.17,BULL
DOT,2025-05-25,2025-05-28,3,0.0007188613629864924,71.88613629864925,0.14,0.14,-0.16,BULL
FIL,2025-05-25,2025-05-28,3,0.0010026267375235322,100.26267375235322,0.2,0.32,-0.11,BULL
ICP,2025-05-25,2025-05-28,3,0.002040876704967156,204.0876704967156,0.41,0.41,-0.12,BULL
NEAR,2025-05-25,2025-05-28,3,0.0012676967606445378,126.76967606445378,0.25,0.25,-0.14,BULL
TIA,2025-05-25,2025-05-28,3,0.0013653067359283926,136.53067359283926,0.27,0.44,0.0,BULL
XRP,2025-05-25,2025-05-28,3,-0.0020845891443246616,-208.45891443246614,-0.42,0.0,-0.42,BULL
CHZ,2025-05-28,2025-05-31,3,-0.011822168420285504,-1182.2168420285504,-2.36,0.0,-2.73,BULL
ETH,2025-05-19,2025-05-31,12,-2.2626366307141524e-06,-0.22626366307141524,-0.0,0.85,-0.03,BULL
LPT,2025-05-25,2025-05-31,6,0.038171272914800825,3817.1272914800825,7.63,10.27,0.0,BULL
SOL,2025-05-28,2025-05-31,3,-0.009158461938193023,-915.8461938193022,-1.83,0.0,-1.88,BULL
TRX,2025-05-28,2025-05-31,3,-0.0029645409037263215,-296.45409037263215,-0.59,0.06,-0.59,BULL
UMA,2025-05-25,2025-05-31,6,-0.006058056857024633,-605.8056857024633,-1.21,0.42,-1.57,BULL
AR,2025-05-31,2025-06-03,3,0.003223690446137224,322.3690446137224,0.64,0.64,0.0,BULL
ARB,2025-05-31,2025-06-03,3,0.0,0.0,0.0,0.0,0.0,BULL
COTI,2025-05-31,2025-06-03,3,-0.00036939777035575395,-36.939777035575396,-0.07,0.05,-0.07,BULL
DUSK,2025-05-31,2025-06-03,3,0.0024626701909093644,246.26701909093643,0.49,0.75,0.0,BULL
FLOKI,2025-05-31,2025-06-03,3,0.0014985343101359316,149.85343101359317,0.3,0.45,0.0,BULL
HBAR,2025-05-31,2025-06-03,3,0.0016639791248761547,166.39791248761546,0.33,0.33,0.0,BULL
NEAR,2025-05-31,2025-06-03,3,0.002220591615224062,222.05916152240619,0.44,0.44,0.0,BULL
ROSE,2025-05-28,2025-06-03,6,-0.013032344065789347,-1303.2344065789348,-2.61,0.0,-3.49,BULL
SEI,2025-05-28,2025-06-03,6,-0.012084407074769385,-1208.4407074769385,-2.42,0.0,-3.0,BULL
YGG,2025-05-31,2025-06-03,3,0.0013516030996578471,135.1603099657847,0.27,0.45,0.0,BULL
AAVE,2025-06-03,2025-06-06,3,-0.0037541269294659838,-375.4126929465984,-0.75,0.0,-1.2,BULL
ADA,2025-06-03,2025-06-06,3,-0.0026493937655835105,-264.93937655835106,-0.53,0.0,-1.1,BULL
ATOM,2025-06-03,2025-06-06,3,-0.003443726322854419,-344.37263228544185,-0.69,0.0,-0.97,BULL
BTC,2025-06-03,2025-06-06,3,-0.0006606290748211296,-66.06290748211296,-0.13,0.0,-0.5,BULL
CAKE,2025-06-03,2025-06-06,3,-0.001728691717415945,-172.8691717415945,-0.35,0.29,-0.66,BULL
ONDO,2025-06-03,2025-06-06,3,-0.003297694179611742,-329.7694179611742,-0.66,0.0,-1.11,BULL
PENDLE,2025-06-03,2025-06-06,3,-0.003344853916325364,-334.4853916325364,-0.67,0.0,-0.74,BULL
RENDER,2025-05-31,2025-06-06,6,-0.0020148594693869897,-201.48594693869896,-0.4,0.25,-1.09,BULL
SNX,2025-05-22,2025-06-06,15,-0.02448802356337037,-2448.802356337037,-4.9,0.0,-4.9,BULL
TIA,2025-05-31,2025-06-06,6,-0.008405054329507361,-840.5054329507361,-1.68,0.3,-1.68,BULL
TON,2025-05-25,2025-06-06,12,0.0036727182548262492,367.27182548262493,0.73,1.57,-18.24,BULL
XRP,2025-06-03,2025-06-06,3,-0.0024184093211552793,-241.84093211552792,-0.48,0.0,-0.87,BULL
DOGE,2025-06-06,2025-06-09,3,0.01326695772136989,1326.695772136989,2.65,2.65,0.0,BULL
SOL,2025-06-03,2025-06-09,6,0.0027882215204719533,278.82215204719535,0.56,0.56,-1.11,BULL
ZEC,2025-06-03,2025-06-09,6,-0.004434829553124729,-443.4829553124729,-0.89,0.0,-1.83,BULL
ZEN,2025-06-06,2025-06-09,3,0.014301103061377569,1430.1103061377569,2.86,2.86,0.0,BULL
BNB,2025-05-31,2025-06-12,12,-0.00021622864941330889,-21.62286494133089,-0.04,0.29,-0.48,BULL
ETH,2025-06-06,2025-06-12,6,0.012826547875614871,1282.6547875614872,2.57,4.79,0.0,BULL
UMA,2025-06-09,2025-06-12,3,-0.054843887415558595,-5484.388741555859,-10.97,0.0,-10.97,BULL
XRP,2025-06-09,2025-06-12,3,-0.013619663385985248,-1361.9663385985248,-2.72,0.0,-2.72,BULL
AR,2025-06-12,2025-06-15,3,-0.004795670630434951,-479.56706304349507,-0.96,0.0,-0.96,BULL
CHZ,2025-06-12,2025-06-15,3,-0.001916318124440737,-191.6318124440737,-0.38,0.0,-0.38,BULL
COTI,2025-06-12,2025-06-15,3,-0.0026060202910873254,-260.60202910873255,-0.52,0.0,-0.88,BULL
DASH,2025-06-12,2025-06-15,3,-0.0020950519701540744,-209.50519701540745,-0.42,0.0,-0.42,BULL
FET,2025-06-12,2025-06-15,3,-0.0019145846473866504,-191.45846473866504,-0.38,0.0,-0.97,BULL
RENDER,2025-06-12,2025-06-15,3,-0.0017748866738504648,-177.48866738504648,-0.35,0.0,-0.71,BULL
ROSE,2025-06-12,2025-06-15,3,-0.003433658491206805,-343.3658491206805,-0.69,0.0,-0.79,BULL
RUNE,2025-06-12,2025-06-15,3,-0.0029309261221486323,-293.0926122148632,-0.59,0.0,-0.84,BULL
SEI,2025-06-12,2025-06-15,3,-0.003006759004400132,-300.6759004400132,-0.6,0.0,-0.65,BULL
SNX,2025-06-12,2025-06-15,3,-0.0036474840515381183,-364.7484051538118,-0.73,0.0,-0.73,BULL
SOL,2025-06-12,2025-06-15,3,1.0439110215642276e-05,1.0439110215642275,0.0,0.0,-0.7,BULL
STORJ,2025-06-12,2025-06-15,3,-0.0019521568207028508,-195.21568207028508,-0.39,0.0,-0.45,BULL
TIA,2025-06-12,2025-06-15,3,-0.006494377344900351,-649.4377344900352,-1.3,0.0,-1.3,BULL
WLD,2025-06-12,2025-06-15,3,-0.0034176069367847736,-341.76069367847737,-0.68,0.0,-0.73,BULL
LPT,2025-06-15,2025-06-18,3,-0.049694934825876245,-4969.493482587624,-9.94,0.0,-10.28,BULL
YGG,2025-06-12,2025-06-18,6,-0.00580113416690357,-580.113416690357,-1.16,0.0,-1.16,BULL
AR,2025-06-18,2025-06-21,3,-0.006624589303977441,-662.4589303977441,-1.32,0.0,-1.32,BULL
GAS,2025-06-18,2025-06-21,3,-0.004272951988402089,-427.2951988402089,-0.85,0.12,-0.85,BULL
INJ,2025-06-18,2025-06-21,3,-0.00816014030690861,-816.014030690861,-1.63,0.0,-1.63,BULL
NEAR,2025-06-18,2025-06-21,3,-0.006634126800053358,-663.4126800053358,-1.33,0.0,-1.33,BULL
PENDLE,2025-06-18,2025-06-21,3,-0.005037176258684712,-503.71762586847115,-1.01,0.41,-1.01,BULL
RENDER,2025-06-18,2025-06-21,3,-0.006760695275195544,-676.0695275195544,-1.35,0.0,-1.35,BULL
RUNE,2025-06-18,2025-06-21,3,-0.0071714078349905935,-717.1407834990594,-1.43,0.0,-1.43,BULL
TRX,2025-06-18,2025-06-21,3,-0.0005281219851274283,-52.81219851274283,-0.11,0.07,-0.11,BULL
UMA,2025-06-18,2025-06-21,3,-0.0034823278932329836,-348.23278932329833,-0.7,0.0,-0.7,BULL
WLD,2025-06-18,2025-06-21,3,-0.0066709894238507015,-667.0989423850701,-1.33,0.0,-1.33,BULL
ZEN,2025-06-18,2025-06-21,3,-0.008765816048863844,-876.5816048863844,-1.75,0.0,-1.75,BULL
FIL,2025-06-21,2025-06-24,3,0.004877888049997995,487.7888049997995,0.98,0.98,-1.09,BULL
TIA,2025-06-18,2025-06-24,6,-0.00012540866463974735,-12.540866463974735,-0.03,0.0,-3.16,BULL
BNB,2025-06-24,2025-06-27,3,0.0002732697333207174,27.326973332071738,0.05,0.05,-0.03,BULL
CAKE,2025-06-21,2025-06-27,6,0.003442812467333075,344.2812467333075,0.69,1.1,-0.64,BULL
DOT,2025-06-24,2025-06-27,3,-0.0014492707307678658,-144.92707307678657,-0.29,0.0,-0.53,BULL
ETC,2025-06-21,2025-06-27,6,0.0038796254230545656,387.96254230545657,0.78,1.05,-0.45,BULL
ETH,2025-06-18,2025-06-27,9,-0.0027653015590774405,-276.5301559077441,-0.55,0.0,-1.7,BULL
GAS,2025-06-24,2025-06-27,3,-0.001855161937171494,-185.5161937171494,-0.37,0.0,-0.45,BULL
ICP,2025-06-24,2025-06-27,3,-0.002670911731971751,-267.0911731971751,-0.53,0.0,-0.62,BULL
LTC,2025-06-18,2025-06-27,9,-0.00018171747778248124,-18.171747778248125,-0.04,0.01,-0.79,BULL
PENDLE,2025-06-24,2025-06-27,3,-0.0017139225808406947,-171.39225808406945,-0.34,0.0,-0.78,BULL
SOL,2025-06-21,2025-06-27,6,0.004932507892885468,493.2507892885468,0.99,1.49,-0.52,BULL
XRP,2025-06-24,2025-06-27,3,-0.0013698169574675961,-136.9816957467596,-0.27,0.0,-0.49,BULL
ZEC,2025-06-21,2025-06-27,6,-0.001722035792312115,-172.2035792312115,-0.34,1.51,-0.63,BULL
ZEN,2025-06-24,2025-06-27,3,-0.0015882932056568676,-158.82932056568677,-0.32,0.0,-0.55,BULL
BTC,2025-06-18,2025-06-30,12,0.0014847917434877129,148.4791743487713,0.3,0.46,-0.53,BULL
SEI,2025-06-27,2025-06-30,3,-0.008827031287055198,-882.7031287055198,-1.77,2.22,-1.77,BULL
TON,2025-06-21,2025-06-30,9,-0.1941827191915626,-19418.27191915626,-38.84,0.36,-38.84,BULL
ADA,2025-06-30,2025-07-03,3,0.003968877398274662,396.88773982746625,0.79,0.79,-0.93,BULL
COTI,2025-06-30,2025-07-03,3,0.00043172066860583044,43.172066860583044,0.09,0.21,-0.7,BULL
DUSK,2025-06-30,2025-07-03,3,0.0014261448053428305,142.61448053428305,0.29,0.38,-1.0,BULL
ETH,2025-06-30,2025-07-03,3,0.0033861087983754774,338.6108798375477,0.68,0.68,-0.54,BULL
NEAR,2025-06-30,2025-07-03,3,0.004555649706644104,455.56497066441034,0.91,0.91,-0.83,BULL
ROSE,2025-06-30,2025-07-03,3,-2.3407391787583795e-05,-2.3407391787583793,-0.0,0.0,-1.44,BULL
XRP,2025-06-30,2025-07-03,3,0.0006816198607568735,68.16198607568735,0.14,0.14,-0.49,BULL
AR,2025-07-03,2025-07-06,3,-0.003225563192773193,-322.5563192773193,-0.65,0.0,-0.91,BULL
DOGE,2025-07-03,2025-07-06,3,-1.8531665630842128e-05,-1.8531665630842127,-0.0,0.0,-0.73,BULL
ENA,2025-07-03,2025-07-06,3,-0.0034132017895096844,-341.32017895096845,-0.68,0.0,-1.13,BULL
FET,2025-06-30,2025-07-06,6,0.0005075795399218886,50.75795399218887,0.1,1.05,-0.36,BULL
FLOKI,2025-06-30,2025-07-06,6,0.011879321126809724,1187.9321126809725,2.38,2.38,-0.95,BULL
RENDER,2025-07-03,2025-07-06,3,-0.00164986961928282,-164.986961928282,-0.33,0.0,-0.67,BULL
SNX,2025-06-30,2025-07-06,6,-0.0023929655125241064,-239.29655125241064,-0.48,0.38,-0.84,BULL
STORJ,2025-07-03,2025-07-06,3,-0.0010316452236724639,-103.16452236724639,-0.21,0.0,-0.51,BULL
TRX,2025-07-03,2025-07-06,3,9.916377238368651e-05,9.916377238368652,0.02,0.02,-0.22,BULL
WLD,2025-07-03,2025-07-06,3,-0.0035034799198399016,-350.34799198399014,-0.7,0.0,-1.06,BULL
ZEN,2025-07-03,2025-07-06,3,0.0034324357163181777,343.24357163181776,0.69,0.69,-0.11,BULL
ADA,2025-07-06,2025-07-09,3,0.004100776738513197,410.07767385131973,0.82,0.82,-0.13,BULL
AVAX,2025-07-06,2025-07-09,3,0.00448415635206242,448.415635206242,0.9,0.9,-0.23,BULL
AXS,2025-07-03,2025-07-09,6,-0.0005280975109382881,-52.809751093828815,-0.11,0.0,-1.03,BULL
ETC,2025-07-06,2025-07-09,3,0.004136352857784997,413.6352857784997,0.83,0.83,-0.0,BULL
GAS,2025-07-06,2025-07-09,3,0.0021661222955743657,216.61222955743656,0.43,0.43,0.0,BULL
LINK,2025-07-06,2025-07-09,3,0.003480401632119768,348.0401632119768,0.7,0.7,-0.06,BULL
PENDLE,2025-07-06,2025-07-09,3,0.005383715442298424,538.3715442298425,1.08,1.08,-0.1,BULL
RUNE,2025-07-03,2025-07-09,6,0.0007428665508163981,74.28665508163982,0.15,0.15,-0.95,BULL
ZEC,2025-07-06,2025-07-09,3,0.0026270759131327625,262.7075913132762,0.53,1.33,-0.17,BULL
ATOM,2025-07-09,2025-07-12,3,0.004109230350817802,410.9230350817802,0.82,1.01,0.0,BULL
BTC,2025-07-06,2025-07-12,6,0.004904159009496992,490.41590094969916,0.98,0.99,-0.12,BULL
CAKE,2025-07-09,2025-07-12,3,-0.0009992314006563368,-99.92314006563369,-0.2,0.58,-0.2,BULL
DOGE,2025-07-09,2025-07-12,3,0.005539660317573012,553.9660317573013,1.11,1.35,0.0,BULL
ETH,2025-07-06,2025-07-12,6,0.009972260077105558,997.2260077105558,1.99,2.07,-0.16,BULL
FLOKI,2025-07-09,2025-07-12,3,0.003407689184375011,340.7689184375011,0.68,1.45,0.0,BULL
NEAR,2025-07-06,2025-07-12,6,0.008457525547079063,845.7525547079063,1.69,1.87,-0.13,BULL
SOL,2025-06-30,2025-07-12,12,0.003238766196140778,323.87661961407775,0.65,1.0,-0.89,BULL
XLM,2025-07-09,2025-07-12,3,0.022293377437098926,2229.3377437098925,4.46,4.46,0.0,BULL
XRP,2025-07-09,2025-07-12,3,0.00821076524539187,821.0765245391871,1.64,1.64,0.0,BULL
YGG,2025-07-06,2025-07-12,6,0.009405342381583841,940.5342381583841,1.88,2.18,-0.0,BULL
BNB,2025-07-09,2025-07-15,6,0.002044441642869274,204.4441642869274,0.41,0.45,0.0,BULL
DASH,2025-07-12,2025-07-15,3,0.0017151537533172598,171.51537533172598,0.34,0.35,0.0,BULL
DUSK,2025-07-12,2025-07-15,3,0.005273359868291425,527.3359868291425,1.05,1.05,-0.02,BULL
VET,2025-07-12,2025-07-15,3,0.00500865577334151,500.86557733415094,1.0,1.0,0.0,BULL
WIF,2025-07-12,2025-07-15,3,0.008852099845332145,885.2099845332145,1.77,1.77,0.0,BULL
BTC,2025-07-15,2025-07-18,3,0.00012279635396269313,12.279635396269313,0.02,0.16,0.0,BULL
ENA,2025-07-15,2025-07-18,3,0.005107667397569632,510.76673975696326,1.02,1.02,0.0,BULL
FET,2025-07-15,2025-07-18,3,0.0007376691983024192,73.76691983024192,0.15,0.48,0.0,BULL
FLOKI,2025-07-15,2025-07-18,3,0.018683829522037898,1868.3829522037897,3.74,3.74,0.0,BULL
JTO,2025-07-15,2025-07-18,3,0.0010477200850165307,104.77200850165308,0.21,0.38,0.0,BULL
CAKE,2025-07-18,2025-07-21,3,0.0031193837180950113,311.9383718095011,0.62,0.62,0.0,BULL
DOGE,2025-07-15,2025-07-21,6,0.019846577293651305,1984.6577293651305,3.97,4.03,0.0,BULL
RUNE,2025-07-12,2025-07-21,9,0.01150835016510599,1150.835016510599,2.3,2.57,0.0,BULL
SEI,2025-07-15,2025-07-21,6,-0.0026843323446664722,-268.4332344666472,-0.54,0.0,-0.79,BULL
WLD,2025-07-18,2025-07-21,3,0.005391173639180638,539.1173639180638,1.08,1.08,0.0,BULL
XRP,2025-07-18,2025-07-21,3,0.0026275819879749444,262.75819879749446,0.53,0.53,0.0,BULL
BNB,2025-07-21,2025-07-24,3,0.00036703808308043053,36.70380830804305,0.07,0.32,0.0,BULL
DUSK,2025-07-21,2025-07-24,3,-0.004474533165702271,-447.45331657022706,-0.89,0.4,-0.89,BULL
ETH,2025-07-18,2025-07-24,6,0.0029821857563950525,298.2185756395053,0.6,0.8,0.0,BULL
GAS,2025-07-15,2025-07-24,9,0.00255303697991935,255.303697991935,0.51,1.31,0.0,BULL
TRX,2025-07-09,2025-07-24,15,0.0057212413977569265,572.1241397756927,1.14,1.69,0.0,BULL
VET,2025-07-18,2025-07-24,6,-0.005903849540699245,-590.3849540699244,-1.18,0.65,-1.18,BULL
VTHO,2025-07-21,2025-07-24,3,-0.00846459303241333,-846.459303241333,-1.69,0.0,-1.69,BULL
AAVE,2025-07-24,2025-07-27,3,0.003999478206295961,399.9478206295961,0.8,0.8,0.0,BULL
ATOM,2025-07-24,2025-07-27,3,0.0032687378951749887,326.8737895174989,0.65,0.65,0.0,BULL
